transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
107597,25-05-2023,15:37:29,5,Lower Manhattan,10,1,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,Not Defined,May,Thursday,15,5,3
107598,25-05-2023,15:39:07,5,Lower Manhattan,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,May,Thursday,15,5,3
107599,25-05-2023,15:41:36,3,Astoria,28,1,2,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,May,Thursday,15,5,3
107600,25-05-2023,15:41:57,5,Lower Manhattan,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,May,Thursday,15,5,3
107601,25-05-2023,15:44:38,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,May,Thursday,15,5,3
107602,25-05-2023,15:45:12,5,Lower Manhattan,34,2,2.45,4.9,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,May,Thursday,15,5,3
107603,25-05-2023,15:45:28,3,Astoria,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,May,Thursday,15,5,3
107604,25-05-2023,15:46:33,3,Astoria,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,May,Thursday,15,5,3
107605,25-05-2023,15:48:17,8,Hell's Kitchen,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,May,Thursday,15,5,3
107606,25-05-2023,15:50:30,3,Astoria,41,1,4.25,4.25,Coffee,Barista Espresso,Cappuccino,Large,May,Thursday,15,5,3
107607,25-05-2023,15:51:56,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,May,Thursday,15,5,3
107608,25-05-2023,15:52:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,15,5,3
107609,25-05-2023,15:52:16,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,May,Thursday,15,5,3
107610,25-05-2023,15:54:34,5,Lower Manhattan,32,3,3,9,Coffee,Gourmet brewed coffee,Ethiopia,Regular,May,Thursday,15,5,3
107611,25-05-2023,15:54:55,8,Hell's Kitchen,7,1,19.75,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,Not Defined,May,Thursday,15,5,3
107612,25-05-2023,15:55:35,3,Astoria,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,May,Thursday,15,5,3
107613,25-05-2023,15:58:33,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,May,Thursday,15,5,3
107614,25-05-2023,16:00:15,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,May,Thursday,16,5,3
107615,25-05-2023,16:00:26,3,Astoria,25,1,2.2,2.2,Coffee,Organic brewed coffee,Brazilian,Small,May,Thursday,16,5,3
107616,25-05-2023,16:00:26,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,May,Thursday,16,5,3
107617,25-05-2023,16:00:32,5,Lower Manhattan,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,16,5,3
107618,25-05-2023,16:00:43,5,Lower Manhattan,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,May,Thursday,16,5,3
107619,25-05-2023,16:01:06,5,Lower Manhattan,49,3,3,9,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,16,5,3
107620,25-05-2023,16:02:48,3,Astoria,40,2,3.75,7.5,Coffee,Barista Espresso,Cappuccino,Not Defined,May,Thursday,16,5,3
107621,25-05-2023,16:02:48,8,Hell's Kitchen,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,16,5,3
107622,25-05-2023,16:04:54,8,Hell's Kitchen,26,2,3,6,Coffee,Organic brewed coffee,Brazilian,Regular,May,Thursday,16,5,3
107623,25-05-2023,16:05:05,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,16,5,3
107624,25-05-2023,16:06:12,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,16,5,3
107625,25-05-2023,16:08:18,3,Astoria,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,May,Thursday,16,5,3
107626,25-05-2023,16:08:18,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,May,Thursday,16,5,3
107627,25-05-2023,16:08:45,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,May,Thursday,16,5,3
107628,25-05-2023,16:08:55,3,Astoria,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,May,Thursday,16,5,3
107629,25-05-2023,16:09:17,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,May,Thursday,16,5,3
107630,25-05-2023,16:09:57,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,May,Thursday,16,5,3
107631,25-05-2023,16:09:59,8,Hell's Kitchen,37,2,3,6,Coffee,Barista Espresso,Espresso shot,Not Defined,May,Thursday,16,5,3
107632,25-05-2023,16:10:08,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,16,5,3
107633,25-05-2023,16:10:25,3,Astoria,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,May,Thursday,16,5,3
107634,25-05-2023,16:12:18,3,Astoria,36,2,3.75,7.5,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,16,5,3
107635,25-05-2023,16:12:18,3,Astoria,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,May,Thursday,16,5,3
107636,25-05-2023,16:13:11,3,Astoria,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,May,Thursday,16,5,3
107637,25-05-2023,16:15:12,3,Astoria,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,May,Thursday,16,5,3
107638,25-05-2023,16:15:12,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,May,Thursday,16,5,3
107639,25-05-2023,16:16:23,3,Astoria,53,2,3,6,Tea,Brewed Chai tea,Traditional Blend Chai,Large,May,Thursday,16,5,3
107640,25-05-2023,16:18:15,8,Hell's Kitchen,34,2,2.45,4.9,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,May,Thursday,16,5,3
107641,25-05-2023,16:18:20,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,May,Thursday,16,5,3
107642,25-05-2023,16:18:55,5,Lower Manhattan,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,May,Thursday,16,5,3
107643,25-05-2023,16:18:55,5,Lower Manhattan,63,1,0.8,0.8,Flavours,Regular syrup,Carmel syrup,Not Defined,May,Thursday,16,5,3
107644,25-05-2023,16:19:14,3,Astoria,36,2,3.75,7.5,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,16,5,3
107645,25-05-2023,16:21:43,5,Lower Manhattan,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,May,Thursday,16,5,3
107646,25-05-2023,16:22:11,3,Astoria,40,2,3.75,7.5,Coffee,Barista Espresso,Cappuccino,Not Defined,May,Thursday,16,5,3
107647,25-05-2023,16:22:33,8,Hell's Kitchen,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,16,5,3
107648,25-05-2023,16:22:44,5,Lower Manhattan,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,May,Thursday,16,5,3
107649,25-05-2023,16:24:45,3,Astoria,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,May,Thursday,16,5,3
107650,25-05-2023,16:26:30,8,Hell's Kitchen,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,May,Thursday,16,5,3
107651,25-05-2023,16:27:57,5,Lower Manhattan,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,May,Thursday,16,5,3
107652,25-05-2023,16:28:18,5,Lower Manhattan,34,3,2.45,7.35,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,May,Thursday,16,5,3
107653,25-05-2023,16:29:28,5,Lower Manhattan,51,3,3,9,Tea,Brewed Black tea,Earl Grey,Large,May,Thursday,16,5,3
107654,25-05-2023,16:29:31,5,Lower Manhattan,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,May,Thursday,16,5,3
107655,25-05-2023,16:29:31,5,Lower Manhattan,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,May,Thursday,16,5,3
107656,25-05-2023,16:30:48,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,16,5,3
107657,25-05-2023,16:30:48,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,May,Thursday,16,5,3
107658,25-05-2023,16:32:07,8,Hell's Kitchen,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,May,Thursday,16,5,3
107659,25-05-2023,16:33:29,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,May,Thursday,16,5,3
107660,25-05-2023,16:34:11,8,Hell's Kitchen,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,16,5,3
107661,25-05-2023,16:34:23,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,May,Thursday,16,5,3
107662,25-05-2023,16:35:47,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,May,Thursday,16,5,3
107663,25-05-2023,16:36:45,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,May,Thursday,16,5,3
107664,25-05-2023,16:38:20,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,May,Thursday,16,5,3
107665,25-05-2023,16:39:01,3,Astoria,28,1,2,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,May,Thursday,16,5,3
107666,25-05-2023,16:40:20,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,May,Thursday,16,5,3
107667,25-05-2023,16:40:42,3,Astoria,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,May,Thursday,16,5,3
107668,25-05-2023,16:41:01,5,Lower Manhattan,27,3,3.5,10.5,Coffee,Organic brewed coffee,Brazilian,Large,May,Thursday,16,5,3
107669,25-05-2023,16:41:46,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,May,Thursday,16,5,3
107670,25-05-2023,16:41:52,3,Astoria,25,1,2.2,2.2,Coffee,Organic brewed coffee,Brazilian,Small,May,Thursday,16,5,3
107671,25-05-2023,16:42:18,3,Astoria,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,May,Thursday,16,5,3
107672,25-05-2023,16:42:44,3,Astoria,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,May,Thursday,16,5,3
107673,25-05-2023,16:44:01,5,Lower Manhattan,38,3,3.75,11.25,Coffee,Barista Espresso,Latte,Not Defined,May,Thursday,16,5,3
107674,25-05-2023,16:44:01,5,Lower Manhattan,65,2,0.8,1.6,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,May,Thursday,16,5,3
107675,25-05-2023,16:45:06,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,16,5,3
107676,25-05-2023,16:45:13,5,Lower Manhattan,45,3,3,9,Tea,Brewed herbal tea,Peppermint,Large,May,Thursday,16,5,3
107677,25-05-2023,16:45:57,8,Hell's Kitchen,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,May,Thursday,16,5,3
107678,25-05-2023,16:48:46,8,Hell's Kitchen,58,2,3.5,7,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,May,Thursday,16,5,3
107679,25-05-2023,16:49:17,8,Hell's Kitchen,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,May,Thursday,16,5,3
107680,25-05-2023,16:50:49,3,Astoria,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,16,5,3
107681,25-05-2023,16:52:18,3,Astoria,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,May,Thursday,16,5,3
107682,25-05-2023,16:52:30,8,Hell's Kitchen,26,2,3,6,Coffee,Organic brewed coffee,Brazilian,Regular,May,Thursday,16,5,3
107683,25-05-2023,16:53:10,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,May,Thursday,16,5,3
107684,25-05-2023,16:53:17,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,16,5,3
107685,25-05-2023,16:53:17,5,Lower Manhattan,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,May,Thursday,16,5,3
107686,25-05-2023,16:53:46,5,Lower Manhattan,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,May,Thursday,16,5,3
107687,25-05-2023,16:53:51,5,Lower Manhattan,54,3,2.5,7.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,16,5,3
107688,25-05-2023,16:53:53,8,Hell's Kitchen,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,16,5,3
107689,25-05-2023,16:54:49,3,Astoria,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,May,Thursday,16,5,3
107690,25-05-2023,16:58:12,3,Astoria,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,May,Thursday,16,5,3
107691,25-05-2023,16:58:14,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,May,Thursday,16,5,3
107692,25-05-2023,16:58:50,5,Lower Manhattan,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,May,Thursday,16,5,3
107693,25-05-2023,16:58:50,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,16,5,3
107694,25-05-2023,16:59:48,8,Hell's Kitchen,35,1,3.1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,May,Thursday,16,5,3
107695,25-05-2023,17:00:34,8,Hell's Kitchen,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,17,5,3
107696,25-05-2023,17:00:34,8,Hell's Kitchen,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,May,Thursday,17,5,3
107697,25-05-2023,17:02:25,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,May,Thursday,17,5,3
107698,25-05-2023,17:02:55,5,Lower Manhattan,34,3,2.45,7.35,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,May,Thursday,17,5,3
107699,25-05-2023,17:05:18,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,17,5,3
107700,25-05-2023,17:05:41,3,Astoria,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,May,Thursday,17,5,3
107701,25-05-2023,17:08:51,3,Astoria,58,2,3.5,7,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,May,Thursday,17,5,3
107702,25-05-2023,17:08:53,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,May,Thursday,17,5,3
107703,25-05-2023,17:09:07,3,Astoria,36,2,3.75,7.5,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,17,5,3
107704,25-05-2023,17:09:54,3,Astoria,35,1,3.1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,May,Thursday,17,5,3
107705,25-05-2023,17:10:56,8,Hell's Kitchen,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,17,5,3
107706,25-05-2023,17:11:14,5,Lower Manhattan,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,17,5,3
107707,25-05-2023,17:11:14,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,May,Thursday,17,5,3
107708,25-05-2023,17:11:50,3,Astoria,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,May,Thursday,17,5,3
107709,25-05-2023,17:12:30,5,Lower Manhattan,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,17,5,3
107710,25-05-2023,17:13:42,5,Lower Manhattan,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,17,5,3
107711,25-05-2023,17:14:33,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,May,Thursday,17,5,3
107712,25-05-2023,17:14:48,5,Lower Manhattan,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,May,Thursday,17,5,3
107713,25-05-2023,17:15:12,8,Hell's Kitchen,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,17,5,3
107714,25-05-2023,17:17:09,5,Lower Manhattan,40,3,3.75,11.25,Coffee,Barista Espresso,Cappuccino,Not Defined,May,Thursday,17,5,3
107715,25-05-2023,17:17:09,5,Lower Manhattan,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,May,Thursday,17,5,3
107716,25-05-2023,17:17:54,3,Astoria,31,1,2.2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Small,May,Thursday,17,5,3
107717,25-05-2023,17:19:26,3,Astoria,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,17,5,3
107718,25-05-2023,17:20:24,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,May,Thursday,17,5,3
107719,25-05-2023,17:20:24,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,May,Thursday,17,5,3
107720,25-05-2023,17:23:08,8,Hell's Kitchen,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,May,Thursday,17,5,3
107721,25-05-2023,17:24:32,3,Astoria,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,May,Thursday,17,5,3
107722,25-05-2023,17:26:34,5,Lower Manhattan,55,2,4,8,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,May,Thursday,17,5,3
107723,25-05-2023,17:30:32,8,Hell's Kitchen,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,17,5,3
107724,25-05-2023,17:30:42,3,Astoria,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,May,Thursday,17,5,3
107725,25-05-2023,17:31:14,5,Lower Manhattan,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,17,5,3
107726,25-05-2023,17:32:14,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,17,5,3
107727,25-05-2023,17:34:08,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,May,Thursday,17,5,3
107728,25-05-2023,17:34:41,5,Lower Manhattan,59,2,4.5,9,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,May,Thursday,17,5,3
107729,25-05-2023,17:36:13,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,May,Thursday,17,5,3
107730,25-05-2023,17:39:06,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,17,5,3
107731,25-05-2023,17:39:06,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,May,Thursday,17,5,3
107732,25-05-2023,17:39:07,3,Astoria,28,1,2,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,May,Thursday,17,5,3
107733,25-05-2023,17:39:08,3,Astoria,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,17,5,3
107734,25-05-2023,17:40:16,8,Hell's Kitchen,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,May,Thursday,17,5,3
107735,25-05-2023,17:40:54,8,Hell's Kitchen,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,May,Thursday,17,5,3
107736,25-05-2023,17:41:31,3,Astoria,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,May,Thursday,17,5,3
107737,25-05-2023,17:42:42,5,Lower Manhattan,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,May,Thursday,17,5,3
107738,25-05-2023,17:42:49,3,Astoria,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,May,Thursday,17,5,3
107739,25-05-2023,17:43:00,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,17,5,3
107740,25-05-2023,17:43:36,8,Hell's Kitchen,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,17,5,3
107741,25-05-2023,17:44:37,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,May,Thursday,17,5,3
107742,25-05-2023,17:44:37,5,Lower Manhattan,84,2,0.8,1.6,Flavours,Regular syrup,Chocolate syrup,Not Defined,May,Thursday,17,5,3
107743,25-05-2023,17:47:12,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,17,5,3
107744,25-05-2023,17:48:13,8,Hell's Kitchen,55,2,4,8,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,May,Thursday,17,5,3
107745,25-05-2023,17:48:20,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,17,5,3
107746,25-05-2023,17:48:27,3,Astoria,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,May,Thursday,17,5,3
107747,25-05-2023,17:49:24,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,17,5,3
107748,25-05-2023,17:50:27,3,Astoria,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,May,Thursday,17,5,3
107749,25-05-2023,17:52:36,8,Hell's Kitchen,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,May,Thursday,17,5,3
107750,25-05-2023,17:52:57,3,Astoria,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,May,Thursday,17,5,3
107751,25-05-2023,17:55:52,8,Hell's Kitchen,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,May,Thursday,17,5,3
107752,25-05-2023,17:56:51,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,May,Thursday,17,5,3
107753,25-05-2023,17:58:34,5,Lower Manhattan,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,May,Thursday,17,5,3
107754,25-05-2023,17:58:34,5,Lower Manhattan,65,1,0.8,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Not Defined,May,Thursday,17,5,3
107755,25-05-2023,17:59:30,5,Lower Manhattan,87,2,3,6,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,May,Thursday,17,5,3
107756,25-05-2023,17:59:47,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,May,Thursday,17,5,3
107757,25-05-2023,18:00:33,3,Astoria,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,May,Thursday,18,5,3
107758,25-05-2023,18:01:20,3,Astoria,39,1,4.25,4.25,Coffee,Barista Espresso,Latte,Regular,May,Thursday,18,5,3
107759,25-05-2023,18:01:37,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,May,Thursday,18,5,3
107760,25-05-2023,18:04:15,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,May,Thursday,18,5,3
107761,25-05-2023,18:04:30,3,Astoria,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,May,Thursday,18,5,3
107762,25-05-2023,18:07:03,3,Astoria,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,May,Thursday,18,5,3
107763,25-05-2023,18:08:48,3,Astoria,36,2,3.75,7.5,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,May,Thursday,18,5,3
107764,25-05-2023,18:08:48,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,May,Thursday,18,5,3
107765,25-05-2023,18:12:05,3,Astoria,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,May,Thursday,18,5,3
107766,25-05-2023,18:12:05,3,Astoria,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,May,Thursday,18,5,3
107767,25-05-2023,18:13:04,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,May,Thursday,18,5,3
107768,25-05-2023,18:15:14,3,Astoria,38,1,3.75,3.75,Coffee,Barista Espresso,Latte,Not Defined,May,Thursday,18,5,3
107769,25-05-2023,18:17:48,3,Astoria,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,May,Thursday,18,5,3
107770,25-05-2023,18:17:59,5,Lower Manhattan,32,3,3,9,Coffee,Gourmet brewed coffee,Ethiopia,Regular,May,Thursday,18,5,3
107771,25-05-2023,18:17:59,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,May,Thursday,18,5,3
107772,25-05-2023,18:18:05,3,Astoria,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,May,Thursday,18,5,3
107773,25-05-2023,18:18:13,3,Astoria,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,May,Thursday,18,5,3
107774,25-05-2023,18:18:13,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,May,Thursday,18,5,3
107775,25-05-2023,18:18:44,8,Hell's Kitchen,47,2,3,6,Tea,Brewed Green tea,Serenity Green Tea,Large,May,Thursday,18,5,3
107776,25-05-2023,18:18:44,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,May,Thursday,18,5,3
107777,25-05-2023,18:19:20,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,May,Thursday,18,5,3
